RPM,WIND,ANGLE,chord_0,chord_1,chord_2,chord_3,chord_4,chord_5,chord_6,chord_7,chord_8,chord_9,chord_10,chord_11,chord_12,chord_13,chord_14,chord_15,chord_16,chord_17,chord_18,chord_19,chord_20,chord_21,twist_0,twist_1,twist_2,twist_3,twist_4,twist_5,twist_6,twist_7,twist_8,twist_9,twist_10,twist_11,twist_12,twist_13,twist_14,twist_15,twist_16,twist_17,twist_18,twist_19,twist_20,twist_21,Fx,Fy,Fz,Torque
6000.0,15.0,88.0,0.021951863606561876,0.024375491885081296,0.026707623727309022,0.02831289095789776,0.029245859773565044,0.029560028674633542,0.02930889616142597,0.028545960734265043,0.027324720893473438,0.025698675139373878,0.02372108659696333,0.021443545100675337,0.018918835821748727,0.016201254343646387,0.013347760890205188,0.010404205319012736,0.00891347091812846,0.007415788056175337,0.00591495651083959,0.005137852614829138,0.004792996693223826,0.004449144898868024,50.21980330683651,46.09170195364196,41.40825999930653,37.23024014412925,33.52559161518664,30.264209849625832,27.41599028459397,24.950828357238194,22.83861950470565,21.049259164143482,19.552492822248976,18.317456837714467,17.31454591179848,16.514368507624212,15.887532220983076,15.402313450282357,15.203316886286544,15.028124999943895,14.87282505100671,14.798941299580102,14.767366460709395,14.736552629076169,5.368644487857819,-0.030834681333605354,0.5563070145438057,0.10403538855413595
4500.0,15.0,82.0,0.01735559455755079,0.019024289562091266,0.020579354066202284,0.021588637490484668,0.02210136392449794,0.02216603180836889,0.02183113958222433,0.02114518568619108,0.020156668560395927,0.018914086644965685,0.017465769192347602,0.015858910121231654,0.014141694375273508,0.012363366877657257,0.010574765024735755,0.008819908638703553,0.007969471360634105,0.007143632624177459,0.006347417041578877,0.0059485469146133615,0.005774655881505945,0.005603250187916053,37.8164625726081,34.914314406777876,31.58090110339806,28.56342686449351,25.84574382186602,23.41307981918747,21.25066270012976,19.343720308364805,17.677480487564488,16.237171081400728,15.007895533596987,13.974234125165474,13.121814755429025,12.436505298497586,11.904210692564448,11.508901292652382,11.358034871793818,11.235845151255747,11.140606525131185,11.101358640203799,11.086058717482018,11.072073987539923,2.680438191195329,-0.01940850528044393,0.23471832262406073,0.039963852241635324
6500.0,15.0,85.0,0.01861853863344693,0.022031667707962256,0.025405504486959874,0.02785032073424753,0.029437801938623057,0.030238114040552756,0.03032142298050295,0.02975789469893996,0.028617695136330085,0.026970990233139636,0.024887694828751875,0.022435893107209788,0.01968491495008578,0.01670580527685876,0.01357259632530743,0.010347154646236062,0.008719763242885753,0.007090860400258848,0.005466238165361809,0.00462864892789072,0.004257837298491056,0.003888683259752169,55.277988152397775,49.31156941602247,42.706318191894894,36.99324283411151,32.104422463463855,27.974719297203368,24.53899555258151,21.73211344684975,19.48893519725954,17.744323021062346,16.433016094025433,15.489397877131928,14.848980554630888,14.44712795071778,14.21874217586248,14.097825556594948,14.057202406150175,14.01871235760403,13.973807706355554,13.945110303320364,13.930714461976349,13.915175400799583,7.0313468714555105,-0.041867353693426895,0.6497648805724263,0.1162954257801175
4500.0,12.0,85.0,0.0220111838574177,0.02274709178114475,0.023239169977713386,0.023299992863308267,0.022977490430546914,0.022319307926102365,0.021373090596647687,0.020186483688855932,0.018807132449400157,0.017282682124953416,0.015660595548573828,0.013987238895712385,0.012310225147728048,0.010678158945257758,0.009140839120385161,0.007742355873124501,0.007109756624046937,0.006528825971550921,0.0060054077203471916,0.005759101021152268,0.005655490046747069,0.005555778413522446,45.44382975451558,41.13084135867584,36.45139496555244,32.49612469073332,29.187450495851145,26.449786002564064,24.20754483253025,22.38514060740787,20.90698694885508,19.69749747853005,18.680981638056696,17.781225290641746,16.922573269628565,16.02938469551509,15.026645701264165,13.835030730381138,13.143123015921795,12.371952168463192,11.508816199929791,11.021189899504582,10.795022661186124,10.563206047585158,2.2743040894468627,-0.009389002383735108,0.21747654974472727,0.038211765854309
6500.0,6.0,88.0,0.021281873897213685,0.021984725782141144,0.022681458499033656,0.02317180413323002,0.023452031561185083,0.023518095428554583,0.02336595038099429,0.022991551064159982,0.022390852123707398,0.02155980820529231,0.020494243435876414,0.019188956061445727,0.017639158256667134,0.015840854113047063,0.013792065367536601,0.011482495918633014,0.010226430477181163,0.00889859484469952,0.007494601362765475,0.006735990406830303,0.006391935849357754,0.006044165035850854,48.195050421869055,43.14896404882029,37.66462830109839,33.03029002568148,29.16940446345043,26.007761796290517,23.47115220608705,21.485365874725318,19.976192984090613,18.869423716068248,18.09077778942258,17.565797965136973,17.22060314035465,16.981039463874417,16.772711867823872,16.52019307357976,16.35352641216746,16.146547969229466,15.888509068124003,15.731047518740159,15.655302416265632,15.575944747684755,6.293817190329234,0.021626967110205442,0.26976438325442964,0.11896233583490054
5000.0,12.0,85.0,0.01682443317415844,0.018377234468482356,0.01984507565082187,0.020826752224208805,0.021366618278458278,0.02150834893976987,0.021295619334343176,0.020772104588377797,0.019981479828073332,0.018967420179629373,0.017773460863120844,0.016442193459579837,0.015017032518194747,0.013542289555253608,0.01206360007374042,0.010620981514980171,0.009926214499343403,0.00925526532871387,0.008612834548766948,0.008293049343989573,0.008154137695235653,0.008017539017280511,48.640141314161035,44.85655403184426,40.64207005294324,36.951361427393564,33.72703264125858,30.913456832048364,28.455007137273014,26.296056694442616,24.380978641067255,22.65414611465703,21.059761778737524,19.541083252258495,18.04235360817553,16.508225640215613,14.88450045664526,13.110340971746677,12.147633468626278,11.12227579027807,10.02391226594549,9.422775971986066,9.148157886411617,8.869250042326096,3.0090832501649856,-0.012846077651435433,0.3131108116363369,0.060132440226152536
4500.0,6.0,88.0,0.021506123058525874,0.025181904560822584,0.02850408568239373,0.03054483722795056,0.03145058798112368,0.03136618834276448,0.030436488713724404,0.028806339494854886,0.02662059108700734,0.024024093891033185,0.021161373434148083,0.018174999599396682,0.015209938799393759,0.012413186715213865,0.009933654577647794,0.00791149058308862,0.0071177936785539655,0.006493661827905853,0.006059402245326107,0.0059165150875401164,0.005872212566585572,0.005840188560461695,56.152849575236125,50.25123643676808,43.68736044428331,37.97843205015166,33.063881512922954,28.88589761931204,25.386669156033808,22.50838490980313,20.193233667334887,18.383404215343948,17.020957707669925,16.047599950362105,15.406257413155902,15.039731019574889,14.890248848757425,14.899527272180428,14.945783095094178,15.01030318027458,15.085962581252256,15.12711927623594,15.145453525554872,15.163649670489908,2.7949370910724003,-0.017889361060467006,0.19018378482796833,0.05131204761564732
5000.0,15.0,82.0,0.014782672350175828,0.018753466329015856,0.022687137028800895,0.025560833261923648,0.02747005821906336,0.0285085463993673,0.028770032301982766,0.028348250426057053,0.027336935270737453,0.025829821335171244,0.023920413939330448,0.021700591850920978,0.019263526578853333,0.016704038373637882,0.014119376501743448,0.011597007948266017,0.010387451961150311,0.009226044014486364,0.008123397036746614,0.007579274065657195,0.00734413891757924,0.00711374086921644,41.95092820445347,37.986359883791806,33.74210218598879,30.219478962691326,27.33914696834636,25.023585138100177,23.195272407099072,21.776687710489337,20.69030998341725,19.858618161029128,19.204025942944018,18.6486310986491,18.114808917942163,17.52480026459726,16.80129980022642,15.863742413361912,15.288905362571267,14.628022137131424,13.868257309859265,13.431378178360038,13.227125061027348,13.016787041790062,4.466351558764775,0.013900897561810174,0.4752742832249472,0.0821596818200002
4000.0,15.0,82.0,0.018544456959122647,0.0208564999749748,0.023159169279306936,0.02484006538688797,0.02593532554680407,0.026480054001483514,0.026509354993354623,0.02605833276484569,0.025162091558385027,0.023855735616400923,0.022174164451825337,0.020150728013537983,0.017819639695037873,0.015216473795686986,0.012379563486880471,0.009336008895818822,0.007745342399957418,0.006110695545224218,0.0044326005771948,0.003546662375432578,0.0031495491811471387,0.002751079196663328,54.832523697908606,48.93191770707621,42.36958730961299,36.665944166261205,31.764084546489517,27.609862894739198,24.14913365545156,21.327751273067907,19.091570192029522,17.38644485677772,16.158118617314955,15.352114284312886,14.915139596870134,14.793685143634955,14.933380934297702,15.280541118763043,15.515515747187509,15.783135782343736,16.07739891375289,16.23826338684254,16.311247850875557,16.384908931444425,2.4812974696358046,-0.046284052551466934,0.26483635820125834,0.04324527303688228
6500.0,9.0,82.0,0.015434921477030858,0.01904915600592375,0.022500119171438623,0.024865719292560814,0.02625769595249767,0.026786202821567923,0.02656139357009033,0.025693421868383654,0.02429244138676663,0.022468605795558014,0.02033182005220778,0.01799037208096439,0.015554201493531336,0.013134921459268523,0.010846122226410787,0.00879301856701024,0.007889101030164047,0.007084690433320804,0.006394087480994654,0.006086345062662504,0.005961442200240297,0.005844335311086092,54.93334130660939,48.78275843405064,42.10019007234078,36.45169307016098,31.73925087310101,27.867692313135887,24.741846222240696,22.266541432390486,20.346606775560325,18.886871083725275,17.79205913657824,16.966527874544436,16.315367514534163,15.743437628267188,15.155639642907182,14.45423067785735,14.029955433806766,13.538850006940038,12.966427311079132,12.63293872344769,12.475914774048135,12.3134784931968,5.984418501456578,-0.0010862149084762982,0.400234429318031,0.10705052906026442
