epoch,train_loss,test_loss,test_mae,sigma_error_corr
202,0.0038294842363231713,0.005109367426484823,0.041217025369405746,
203,0.003830391422121061,0.005203824490308762,0.04196533188223839,
204,0.00379878179066711,0.005248596891760826,0.04145863652229309,
205,0.0038941712636086675,0.00525303790345788,0.04164636880159378,
206,0.003799526822856731,0.005122335162013769,0.04164012894034386,
207,0.003811674787559443,0.005177291110157967,0.04125726968050003,
208,0.003843706152919266,0.005113209597766399,0.041266221553087234,
209,0.003848384858833419,0.005170044023543596,0.04207616299390793,
210,0.0038597584805554813,0.005136357620358467,0.0414360947906971,
211,0.0038283357344981697,0.005167462397366762,0.041996657848358154,
212,0.0038780367467552423,0.00511827552691102,0.041202399879693985,
213,0.0037544608478330905,0.005160029977560043,0.04129141569137573,
214,0.0037545290930817523,0.005103427916765213,0.04146678000688553,
215,0.0038029752775198883,0.005157128442078829,0.041621409356594086,
216,0.0037666294568528733,0.005133715458214283,0.041269559413194656,
217,0.0038463190301424926,0.005237124860286713,0.042679913341999054,
218,0.0038084007747885254,0.005139969289302826,0.04150928556919098,
219,0.003763386591648062,0.005019329953938723,0.04065319523215294,
220,0.0037548315400878587,0.0051644123159348965,0.041662491858005524,
221,0.00373512278828356,0.005047247279435396,0.04090453311800957,
222,0.003742261737998989,0.005070381332188845,0.04070965200662613,
223,0.0037252800021734503,0.005155823193490505,0.04139561951160431,
224,0.003779070167284873,0.005187974777072668,0.04155454784631729,
225,0.003832819793994228,0.005110760685056448,0.040893200784921646,
226,0.0037409790739830998,0.004980298224836588,0.04070369526743889,
227,0.003742651108445393,0.005035887472331524,0.04074244946241379,
228,0.0037353355696217883,0.005279789678752422,0.04191647097468376,
229,0.0038101359580953917,0.005148598924279213,0.041158951818943024,
230,0.0037484849130527843,0.004999667406082153,0.04102110117673874,
231,0.0036974473752909237,0.005084865726530552,0.04117164388298988,
232,0.003748669314922558,0.005053701810538769,0.040920887142419815,
233,0.003696310075206889,0.004983251914381981,0.04114668443799019,
234,0.0037258429349296624,0.005081364884972572,0.04180894047021866,
235,0.003739620144996378,0.00504863727837801,0.0412617102265358,
236,0.003744467885957824,0.005059774965047836,0.04115021228790283,
237,0.0037510869765861165,0.005082067102193832,0.040872152894735336,
238,0.0037546634104930693,0.005016138311475515,0.040695130825042725,
239,0.0037001222113354337,0.004966902080923319,0.040672365576028824,
240,0.003714669728651643,0.004989217966794968,0.040621478110551834,
241,0.0037083395032419097,0.005075484048575163,0.04114995524287224,
242,0.0037587323329514926,0.004910922609269619,0.04070198908448219,
243,0.0037319163740095166,0.005019304808229208,0.04081589728593826,
244,0.0037027865958710513,0.005104924086481333,0.04080768674612045,
245,0.003666890940318505,0.005070625338703394,0.040728140622377396,
246,0.003658849849469132,0.004939327482134104,0.0403849259018898,
247,0.00367758865468204,0.004870649427175522,0.04010046273469925,
248,0.003663084909526838,0.004885164089500904,0.040396131575107574,
249,0.0037036973517388105,0.004901370499283075,0.040239132940769196,
250,0.0036938537377864122,0.0048714326694607735,0.04004119336605072,
251,0.003687596776419216,0.0050977240316569805,0.04111244156956673,
252,0.003749383225416144,0.005038931965827942,0.04180820286273956,
253,0.0037092772157241902,0.005066386424005032,0.04128209874033928,
254,0.0036719906299064555,0.004922203253954649,0.04027072340250015,
255,0.0036282770646115146,0.004913736134767532,0.04001491516828537,
256,0.0036454611561364597,0.004855988547205925,0.04018101841211319,
257,0.0036455399305042294,0.004882074426859617,0.04026655852794647,
258,0.0035945745185017586,0.005014460999518633,0.0403749905526638,
259,0.003662748443376687,0.0049592615105211735,0.0401223860681057,
260,0.003652599071049028,0.004929626826196909,0.04056902229785919,
261,0.0036541595020227963,0.004947152454406023,0.04067161679267883,
262,0.0036711585449261796,0.005006558261811733,0.04019821435213089,
263,0.0036650530786977876,0.004884121939539909,0.039892882108688354,
264,0.0036553393583744764,0.00500625791028142,0.0402209497988224,
265,0.0036225793107102313,0.004938793834298849,0.04014250263571739,
266,0.003590002009231183,0.004886151757091284,0.03981080278754234,
267,0.003619095569269525,0.004967152141034603,0.04022914543747902,
268,0.003650592795262734,0.0048923310823738575,0.04042540118098259,
269,0.003644727687868807,0.004844386596232653,0.03977455571293831,
270,0.0035790004250076082,0.004830062389373779,0.03999011591076851,
271,0.003603616884599129,0.004879090003669262,0.04032202810049057,
272,0.0035998650516072908,0.004886021837592125,0.04004567116498947,
273,0.003575046883068151,0.0048775440081954,0.039756011217832565,
274,0.00355695653706789,0.004916117060929537,0.04016604274511337,
275,0.0035827962888611686,0.004871181678026915,0.039844173938035965,
276,0.0035887074967225394,0.004849019926041365,0.03964531794190407,
277,0.0036000738489545053,0.00488372752442956,0.04026920720934868,
278,0.003617154641283883,0.004905933979898691,0.040732283145189285,
279,0.0036054409833418,0.0050177969969809055,0.040089815855026245,
280,0.003686925991334849,0.005112486891448498,0.04179995507001877,
281,0.003692069323733449,0.004995100665837526,0.03976313769817352,
282,0.00365531879166762,0.004790693521499634,0.03951498493552208,
283,0.0035951033286336395,0.004971075337380171,0.04048591107130051,
284,0.0035898329741838905,0.004810656420886517,0.03944630175828934,
285,0.0035702218301594257,0.004817731212824583,0.03953464701771736,
286,0.003557607117626402,0.004788566380739212,0.03981655836105347,
287,0.00354564502938754,0.004822288639843464,0.039684344083070755,
288,0.0035551194256792464,0.0048074363730847836,0.039490677416324615,
289,0.0035888764282895457,0.004773958586156368,0.03965393826365471,
290,0.0035696120984438392,0.004762236028909683,0.03998757153749466,
291,0.003576504946168926,0.0048058610409498215,0.039552025496959686,
292,0.003573038796376851,0.004849628545343876,0.04036439582705498,
293,0.0035392012602339187,0.004793645814061165,0.03930949419736862,
294,0.0035337600339617995,0.0047415453009307384,0.03921191394329071,
295,0.0035452560728622805,0.004855535924434662,0.04042355716228485,
296,0.0036072154632873004,0.004789797589182854,0.039630502462387085,
297,0.003532152415977584,0.0048255156725645065,0.03937714919447899,
298,0.003540418291878369,0.004773770924657583,0.03945999592542648,
299,0.003497964521456096,0.00487010832875967,0.03954319283366203,
300,0.0035819776045779386,0.004708218853920698,0.0395071916282177,
301,0.0035637645568284723,0.004891835618764162,0.04012070968747139,
302,0.0035584710486647156,0.00475325295701623,0.039571598172187805,
303,0.0035263864944378534,0.004856554791331291,0.039931200444698334,
304,0.003601089378611909,0.004763787612318993,0.039410583674907684,
305,0.0034979520262115532,0.004701924044638872,0.03911919519305229,
306,0.00350099069894188,0.004793815780431032,0.039578791707754135,
307,0.00357761290959186,0.0046692355535924435,0.03877328336238861,
308,0.003525258352359136,0.0047709145583212376,0.03967536240816116,
309,0.003550937683838937,0.004847358446568251,0.03982064500451088,
310,0.003527214802387688,0.004737661685794592,0.03978418931365013,
311,0.0035815502827366195,0.004800459835678339,0.04000023379921913,
312,0.003564725888686048,0.00482140714302659,0.03950951620936394,
313,0.0035519255325198174,0.0047383178025484085,0.03956935927271843,
314,0.00351133789970643,0.004828975535929203,0.03959280997514725,
315,0.0035908913964198697,0.004790039733052254,0.039580024778842926,
316,0.0035398684493783447,0.004713851027190685,0.039453018456697464,
317,0.003527547155196468,0.004694310016930103,0.03912357613444328,
318,0.003476774035435584,0.004751074127852917,0.03915103152394295,
319,0.003543814023335775,0.0050880201160907745,0.039693433791399,
320,0.0036499975507871974,0.004813592880964279,0.04088222607970238,
321,0.0035431518012450803,0.00471582543104887,0.039185088127851486,
322,0.003521559682364265,0.0046568457037210464,0.03916357457637787,
323,0.0035318611707124445,0.00474931113421917,0.03956614434719086,
324,0.003571427815283338,0.004825991578400135,0.039802927523851395,
325,0.003536437146572603,0.004677501507103443,0.039045460522174835,
326,0.0034967433247301313,0.004731973633170128,0.03946039080619812,
327,0.003496904184834825,0.004637847188860178,0.038914017379283905,
328,0.00349444344950219,0.004626680631190538,0.038853783160448074,
329,0.003473235863364405,0.004680322483181953,0.03925231099128723,
330,0.00352314171484775,0.004790957551449537,0.03940432518720627,
331,0.0035538899505303968,0.0047558327205479145,0.04015764966607094,
332,0.0034893197007477283,0.004841151647269726,0.039894212037324905,
333,0.003544562729075551,0.004790193401277065,0.0396704338490963,
334,0.003485805665453275,0.00479120435193181,0.039401810616254807,
335,0.0034760901859651008,0.004779744427651167,0.0393625870347023,
336,0.0035447432245645258,0.004682590253651142,0.03933519497513771,
337,0.003489055179266466,0.0047645531594753265,0.03973504900932312,
338,0.0034693312417301866,0.004727011546492577,0.03949683904647827,
339,0.0034708886976457303,0.004716516938060522,0.039223238825798035,
340,0.003461229330342677,0.004630977753549814,0.038977984338998795,
341,0.0034669471852895287,0.004696667660027742,0.039001744240522385,
342,0.0034907471336838272,0.004635598976165056,0.03893613815307617,
343,0.003495506968142258,0.004738694056868553,0.03932381421327591,
344,0.003475107847609454,0.004644351080060005,0.03875095769762993,
345,0.003487289779716068,0.004687218461185694,0.03882535919547081,
346,0.0034921051313479743,0.004697929602116346,0.03901534900069237,
347,0.0035376365348282787,0.0046439203433692455,0.03863902390003204,
348,0.0034573881938639614,0.004622636828571558,0.03880962356925011,
349,0.0034307108208951023,0.004627238493412733,0.03899753838777542,
350,0.0034233881160616875,0.004580847918987274,0.03821173310279846,
351,0.003437685211085611,0.0045708403922617435,0.03852640837430954,
352,0.00342075084336102,0.0046281712129712105,0.03878505900502205,
353,0.0035162295939193833,0.0046333083882927895,0.03891612961888313,
354,0.0034792788792401552,0.004672426264733076,0.038816098123788834,
355,0.003482994804572728,0.004666271153837442,0.038932330906391144,
356,0.003461334440443251,0.004661037586629391,0.03864925354719162,
357,0.003448783756337232,0.004644834436476231,0.038973115384578705,
358,0.003431789835708009,0.004619799088686705,0.039139121770858765,
359,0.0034452061065369183,0.0047849016264081,0.03906755521893501,
360,0.003575896896007988,0.0046372367069125175,0.038662251085042953,
361,0.0035151914538194737,0.004782513715326786,0.03947972133755684,
362,0.003462220568002926,0.004709675908088684,0.0388607531785965,
363,0.003519131931372815,0.00479780463501811,0.03943518176674843,
364,0.00348808070541256,0.004697028081864119,0.039303574711084366,
365,0.003501568248288499,0.004726285580545664,0.039412956684827805,
366,0.003455226335467564,0.004878230858594179,0.03932545334100723,
367,0.003524513423649801,0.004604903981089592,0.03876666724681854,
368,0.003474456930740012,0.004681771621108055,0.03888726606965065,
369,0.0034408349440329606,0.004696119576692581,0.03922203928232193,
370,0.0034554291826983294,0.004668766632676125,0.03878048434853554,
371,0.0034430164895537826,0.00458148680627346,0.038344237953424454,
372,0.003448152578332358,0.004648449365049601,0.03839839994907379,
373,0.003415436354569263,0.004578572232276201,0.03844614699482918,
374,0.0034466593836744628,0.004564983304589987,0.038142286241054535,
375,0.0034672130261444384,0.004913847893476486,0.0391024649143219,
376,0.0035224262521498734,0.004790044389665127,0.03935648500919342,
377,0.0035310968135794005,0.0047407206147909164,0.040212180465459824,
378,0.003436960952563418,0.00459273299202323,0.0385054275393486,
379,0.0034229480661451817,0.004596794955432415,0.03850996494293213,
380,0.0034088128142886693,0.004583500325679779,0.03837180510163307,
381,0.0034092662907722923,0.004676823504269123,0.03894266113638878,
382,0.0034534882029725444,0.004659201484173536,0.03897228091955185,
383,0.0034232926554977894,0.004641316365450621,0.039619818329811096,
384,0.0034675184223386976,0.004540107678622007,0.03862330690026283,
385,0.003445177623588178,0.00454830564558506,0.03805317357182503,
386,0.0034156398485518163,0.004630184732377529,0.03872688487172127,
387,0.0034217246963332095,0.004581950604915619,0.038450393825769424,
388,0.0033977902494370937,0.004517353139817715,0.037911176681518555,
389,0.003441671608015895,0.0046659549698233604,0.039045222103595734,
390,0.0034078844150321353,0.0045746127143502235,0.03880850225687027,
391,0.0034035196165657705,0.004582191351801157,0.03865183889865875,
392,0.0033974203332844707,0.004535036161541939,0.03813445195555687,
393,0.0034213057822651332,0.00464471522718668,0.038718245923519135,
394,0.0034422380332317618,0.004550074227154255,0.03832004591822624,
395,0.0034581522405561474,0.004579522181302309,0.038855914026498795,
396,0.00341947498317394,0.004747337196022272,0.039419785141944885,
397,0.003500129794701934,0.00464642746374011,0.03849904239177704,
398,0.0034824288967582914,0.004547424148768187,0.038458265364170074,
399,0.0034340411010715696,0.004560372326523066,0.03849969059228897,
400,0.0034363580505467122,0.004625325091183186,0.03853706270456314,
401,0.0034606968984007835,0.004608969669789076,0.03882190212607384,
402,0.003469953779131174,0.004630172159522772,0.03877401724457741,
403,0.003445486201801234,0.004568048287183046,0.03816723823547363,
404,0.0033829135613309014,0.004544585477560759,0.03807448223233223,
405,0.0033877871723638642,0.0045343125239014626,0.038233574479818344,
406,0.003386843173454205,0.004541121888905764,0.03801867365837097,
407,0.00343276337823934,0.004602846223860979,0.03909061476588249,
408,0.0034270627786301905,0.004556100349873304,0.03863868862390518,
409,0.0034363948377884096,0.00453295698389411,0.03820217773318291,
410,0.0034149651570866504,0.004608903545886278,0.03892820328474045,
411,0.0033658613813006217,0.004658415447920561,0.03854707255959511,
412,0.0034356675524678496,0.004540518391877413,0.03822384402155876,
413,0.0033849867371221385,0.004543909803032875,0.03836698457598686,
414,0.003343272410954038,0.004641264211386442,0.038394827395677567,
415,0.0034058519846035373,0.0045754509046673775,0.038791924715042114,
416,0.0034118572819150155,0.004537601489573717,0.03811386600136757,
417,0.0033886191279937825,0.004643979948014021,0.03810818865895271,
418,0.0033825760086377463,0.004571729805320501,0.038394343107938766,
419,0.0033834982249471876,0.004633397329598665,0.04004869610071182,
420,0.0033632824973513684,0.004625475499778986,0.03859106823801994,
421,0.003495855670836237,0.004676915239542723,0.03939453139901161,
422,0.003494490119111207,0.00459247874096036,0.03882043808698654,
423,0.003430783101874921,0.00458912830799818,0.03870588168501854,
424,0.0033763960883435276,0.004568835254758596,0.038444697856903076,
425,0.0033813869684106773,0.004484976641833782,0.03801024332642555,
426,0.0034196501752982536,0.004606278147548437,0.03827911987900734,
427,0.0033893155244489512,0.004704299848526716,0.038855426013469696,
428,0.003451098325765795,0.004514684434980154,0.03780701756477356,
429,0.003433407646500402,0.004583704750984907,0.03844904899597168,
430,0.0033712387084960938,0.004552226513624191,0.03819974511861801,
431,0.0033657690251453053,0.004552457947283983,0.03809800744056702,
432,0.0033526408434328106,0.00461807195097208,0.03835263475775719,
433,0.0034740292467176914,0.00473737670108676,0.03904284909367561,
434,0.0035343121271580458,0.004729188047349453,0.04029646888375282,
435,0.0034723581694480446,0.004476828966289759,0.03809015080332756,
436,0.0033691300389667353,0.004610074684023857,0.039088476449251175,
437,0.003384374806450473,0.004500748123973608,0.037948865443468094,
438,0.0034250481468107966,0.004567278549075127,0.03847265616059303,
439,0.0034091078107141787,0.0047621456906199455,0.03887031227350235,
440,0.0034450258180085155,0.004556542728096247,0.03843788430094719,
441,0.003414450523753961,0.00460296543315053,0.03795529901981354,
442,0.003373326500877738,0.004620877094566822,0.03876258432865143,
443,0.0033749572725759614,0.004593233112245798,0.03874947503209114,
444,0.003397966967895627,0.00451111514121294,0.03799597546458244,
445,0.0033510513603687286,0.004543999210000038,0.037924911826848984,
446,0.0033633633930650023,0.004479276016354561,0.03772136569023132,
447,0.0033564194002085263,0.004462621174752712,0.0378742516040802,
448,0.003380185200108422,0.0045411912724375725,0.038545481860637665,
449,0.0034120861544377273,0.00442495895549655,0.037725817412137985,
450,0.003365938448243671,0.004455926362425089,0.037836018949747086,
451,0.0033770062598503297,0.004474851302802563,0.037889041006565094,
452,0.0033279978152778414,0.0044054207392036915,0.03744615241885185,
453,0.0033320546822829377,0.004530575126409531,0.03771889582276344,
454,0.0033739081118255854,0.004503194242715836,0.03767429664731026,
455,0.0033032389409426185,0.004458215553313494,0.03758709505200386,
456,0.0033282440724886125,0.004403717815876007,0.03769826516509056,
457,0.0033526196299741664,0.004620246589183807,0.03817559406161308,
