epoch,train_loss,test_loss,test_mae,sigma_error_corr
61,-3.3893308639526367,-2.386099338531494,0.12033090740442276,-0.07240136980599915
62,-3.413941224416097,-2.33505916595459,0.11992599815130234,-0.07458994905378695
63,-3.4303133487701416,-2.2211241722106934,0.11897163093090057,-0.07770828590562912
64,-3.4550144407484265,-1.7940179109573364,0.11971183121204376,-0.08266332336740626
65,-3.4538128111097546,-1.8896185159683228,0.11810506880283356,-0.08935984795231348
66,-3.4748349719577365,-1.8393985033035278,0.1177905797958374,-0.08830966888121085
67,-3.5007143550448947,-1.8599224090576172,0.11775366216897964,-0.07631511133832589
68,-3.4890571435292563,-2.0486040115356445,0.11636139452457428,-0.08099347932827757
69,-3.5257539484235974,-1.7308779954910278,0.11650875955820084,-0.08586959796705407
70,-3.515779866112603,-1.9287478923797607,0.11581545323133469,-0.08324016503450625
71,-3.5250087314181857,-1.6071196794509888,0.11619732528924942,-0.09120723195939623
72,-3.525295548968845,-2.1416518688201904,0.11440054327249527,-0.06760745661300405
73,-3.5727623303731284,-2.282198667526245,0.11367066204547882,-0.06873988741113428
74,-3.5863128238254123,-2.0042243003845215,0.11289583146572113,-0.07497532846139592
75,-3.584684239493476,-2.1625826358795166,0.11198415607213974,-0.06726987827820463
76,-3.6092694070604114,-2.0971951484680176,0.111775241792202,-0.06449684421291353
77,-3.6267795827653675,-2.034127950668335,0.11138094216585159,-0.07142240327421563
78,-3.638518359926012,-2.0010416507720947,0.11036757379770279,-0.07702587863085654
79,-3.6382695304022894,-2.1197924613952637,0.11004405468702316,-0.06225653956900209
80,-3.672391970952352,-2.106790781021118,0.10960665345191956,-0.06128390257185039
81,-3.6697782145606146,-1.9422764778137207,0.10872259736061096,-0.07163671590878022
82,-3.699979649649726,-2.227423906326294,0.10743264108896255,-0.06262108831961918
83,-3.703146537144979,-2.2624778747558594,0.1070532277226448,-0.0497970386157819
84,-3.732124990887112,-1.9081528186798096,0.10681743174791336,-0.06823895518233355
85,-3.7352331479390464,-2.2338497638702393,0.10572072863578796,-0.0631040700248733
86,-3.757481892903646,-2.0720818042755127,0.10536040365695953,-0.06012617501191812
87,-3.778626971774631,-1.970260739326477,0.10524134337902069,-0.05763746521658859
88,-3.789109945297241,-2.3823952674865723,0.10350518673658371,-0.04390149669063629
89,-3.8222983148362903,-2.2354373931884766,0.10331325978040695,-0.058069780294903665
90,-3.8325978649987116,-2.20307993888855,0.1029098778963089,-0.05341308383261003
91,-3.855970197253757,-2.1094985008239746,0.10222946107387543,-0.05009074066906813
92,-3.8626076910230847,-1.88857102394104,0.10247637331485748,-0.053617096351688424
93,-3.881458944744534,-2.0033066272735596,0.10133013874292374,-0.05903701818798495
94,-3.878440433078342,-2.3900058269500732,0.09993988275527954,-0.04782425775569254
95,-3.9090201589796276,-2.224923610687256,0.10022246092557907,-0.039387233154316144
96,-3.9015269544389515,-2.5610172748565674,0.0992855429649353,-0.025979130368380725
97,-3.9215198622809515,-2.4314510822296143,0.09938506036996841,-0.045521543504866334
98,-3.928012397554186,-2.553980827331543,0.09842964261770248,-0.037337230749634964
99,-3.927700228161282,-2.259620428085327,0.09832590818405151,-0.0458050826240852
100,-3.9689666430155435,-2.303511381149292,0.09767565876245499,-0.04413001261484474
101,-3.9778819613986545,-2.3534204959869385,0.09770401567220688,-0.046593493768638174
102,-3.988270017835829,-2.290968418121338,0.09746646881103516,-0.044121748559210645
103,-4.007013532850477,-2.5429837703704834,0.09649442136287689,-0.033231109281329343
104,-4.007613658905029,-2.3533124923706055,0.09719706326723099,-0.03006692449794196
105,-3.98758692211575,-2.7358973026275635,0.09667237848043442,-0.03171148839902146
106,-4.0160396628909645,-2.4490556716918945,0.09634219110012054,-0.03681184510251105
107,-4.049339771270752,-2.6200191974639893,0.09574570506811142,-0.017275893590153447
108,-4.043146318859524,-2.2861905097961426,0.09685342013835907,-0.029197234116410623
109,-4.033517175250584,-2.3292019367218018,0.09640094637870789,-0.036588863762510415
110,-4.0702544583214655,-2.3974692821502686,0.09564169496297836,-0.03818967275918397
111,-4.094331158532037,-2.612518072128296,0.09522372484207153,-0.011675471698577964
112,-4.081666787465413,-2.079096555709839,0.0962834358215332,-0.02621495847220714
113,-4.078571796417236,-2.7261321544647217,0.09507445991039276,-0.02737937807432537
114,-4.103109942542182,-2.470590114593506,0.09528284519910812,-0.02108385561511318
115,-4.060629394319323,-2.4145348072052,0.09482409805059433,-0.016172635781806256
116,-4.107690546247694,-2.5527353286743164,0.0945056676864624,-0.025088673149224174
117,-4.125796212090386,-2.237272262573242,0.09563792496919632,-0.03221060241184557
118,-4.101756307813856,-2.5408804416656494,0.0946463942527771,-0.03185171072071569
119,-4.1350818739997015,-2.536365032196045,0.09388216584920883,-0.014127489128442043
120,-4.152080429924859,-2.6415889263153076,0.0935722142457962,-0.0073116991245283265
121,-4.14722384346856,-2.244694709777832,0.09482622146606445,-0.02729885710377884
122,-4.133299085828993,-2.2835843563079834,0.09438445419073105,-0.03303298128973065
123,-4.137236489189996,-2.8134891986846924,0.09302306920289993,-0.005141642848059108
124,-4.15722311867608,-2.613142251968384,0.09325965493917465,-0.008271173345376148
125,-4.14712397257487,-2.5905909538269043,0.09387566149234772,-0.017713622827658364
126,-4.1906412442525225,-2.500246524810791,0.09419218450784683,-0.017329992179298207
127,-4.173899862501356,-2.530402660369873,0.09331440925598145,-0.0018419284510256258
128,-4.18741496404012,-2.7976326942443848,0.09249984472990036,0.00464180897170388
129,-4.204226864708795,-2.690046787261963,0.09368830174207687,-0.011300480257787808
130,-4.209227403004964,-2.5912251472473145,0.09384118020534515,-0.007420881247105535
131,-4.214170508914524,-2.722693920135498,0.09238874912261963,0.005335141659286826
132,-4.207984606424968,-2.443869113922119,0.09260231256484985,0.001555150869891432
133,-4.214326169755724,-2.563706874847412,0.09251677244901657,-0.00588418303113112
134,-4.248957845899794,-2.526916265487671,0.09305091947317123,-0.006988960032379752
135,-4.239884164598253,-2.855025053024292,0.09169372171163559,0.014608896741236908
136,-4.247766918606228,-2.6158456802368164,0.09253177046775818,0.018485900940446665
137,-4.236048645443386,-2.8144583702087402,0.09257879853248596,0.0007084092122791027
138,-4.2679443359375,-2.6723296642303467,0.09245064854621887,0.0023230461940481487
139,-4.280717107984755,-2.7619638442993164,0.0916808694601059,0.0190702505012949
140,-4.2581395573086205,-2.611030340194702,0.09157511591911316,0.012569990068085946
141,-4.266125414106581,-3.0314977169036865,0.09173738211393356,0.003954278419226889
142,-4.267389721340603,-2.789381980895996,0.09140048921108246,0.004909937966105514
143,-4.286675930023193,-2.9327304363250732,0.09077315777540207,0.021252964402433457
144,-4.288360595703125,-2.825821876525879,0.09078627079725266,0.024490470247356014
145,-4.312633408440484,-2.772771120071411,0.0912519171833992,0.0066890038929927715
146,-4.32961893081665,-2.7687621116638184,0.091377854347229,0.011746384516563289
147,-4.305163966284858,-2.764246702194214,0.09084535390138626,0.020759556875906263
148,-4.330184724595812,-2.8475420475006104,0.09048977494239807,0.023914942284797115
149,-4.295931710137261,-2.8494458198547363,0.09093412011861801,0.014161807569215585
150,-4.319936487409803,-2.8339643478393555,0.09102092683315277,0.019065045669864587
151,-4.349294662475586,-2.9491829872131348,0.09064466506242752,0.03720322205031945
152,-4.3383462693956165,-2.4028308391571045,0.09117858856916428,0.023522253157020695
153,-4.353517903221978,-2.8837356567382812,0.09084179252386093,0.01620585342704141
154,-4.363789134555393,-2.7403197288513184,0.09110414981842041,0.014449844784831812
155,-4.36314508650038,-2.81437349319458,0.08989427983760834,0.033990678320649254
156,-4.377481513553196,-2.975001096725464,0.08967000246047974,0.03426656814562303
157,-4.386742485894097,-2.8576369285583496,0.0904807448387146,0.023202365117119438
158,-4.3839127752516,-3.041825771331787,0.08951497077941895,0.02303806792569913
159,-4.398041619194879,-2.6013004779815674,0.09056905657052994,0.0315672364125063
160,-4.3762586911519366,-2.7710413932800293,0.08987199515104294,0.04134015935841441
161,-4.411894162495931,-2.7118303775787354,0.09006238728761673,0.02479750633063852
162,-4.4033463795979815,-2.8973052501678467,0.08953703194856644,0.026901776213745208
163,-4.4239851633707685,-2.748441457748413,0.08967031538486481,0.03729429275261693
164,-4.411435657077366,-3.11452054977417,0.08862067013978958,0.04917693078208354
165,-4.414628187815349,-3.1358704566955566,0.08945572376251221,0.042032541679944004
166,-4.427234013875325,-3.224095344543457,0.08888614922761917,0.041084718088046375
167,-4.41576788160536,-2.9312989711761475,0.0890856459736824,0.04719869836042963
168,-4.4595441818237305,-2.9021668434143066,0.08891178667545319,0.04567873621498586
169,-4.450985537634955,-3.0188326835632324,0.08873919397592545,0.04141454482260055
170,-4.4738635487026635,-3.119004964828491,0.08867692202329636,0.03533187057223118
171,-4.45239077674018,-2.9245383739471436,0.08826489001512527,0.04589161479444335
172,-4.485658751593696,-2.7836661338806152,0.08904074877500534,0.05262000680813681
173,-4.48496150970459,-2.862976312637329,0.08879970759153366,0.040920734007507946
174,-4.481163501739502,-3.247941493988037,0.08877464383840561,0.03707460354755393
175,-4.458425362904866,-2.886268138885498,0.08834551274776459,0.050831612247812706
176,-4.4996490478515625,-2.871762752532959,0.08846202492713928,0.06007067989155526
177,-4.469008869594997,-3.0780189037323,0.08843835443258286,0.047653170535916715
178,-4.4920651117960615,-3.0417051315307617,0.0883992612361908,0.04775334786038704
179,-4.522549152374268,-3.0342304706573486,0.0878290981054306,0.05964944006889313
180,-4.511525683932835,-3.1527867317199707,0.0873045101761818,0.0609234235899077
181,-4.497314029269749,-2.9156062602996826,0.08835078775882721,0.046844885407780576
182,-4.50419553120931,-3.326138973236084,0.08806587010622025,0.05343982955039077
183,-4.521912945641412,-3.169963836669922,0.08716830611228943,0.06996710785236025
184,-4.531616846720378,-3.128748655319214,0.0875231921672821,0.07115370274777261
185,-4.522362179226345,-3.2445755004882812,0.08807560056447983,0.06866767972706346
186,-4.524432447221544,-3.258413076400757,0.08727998286485672,0.061563121883967196
187,-4.545742193857829,-3.1319468021392822,0.08761509507894516,0.08152751539329597
188,-4.506138165791829,-2.191063642501831,0.0897030234336853,0.06173532498025043
189,-4.481400277879503,-3.4085545539855957,0.08738093078136444,0.06383729821958942
190,-4.516068564520942,-3.189680576324463,0.08788562566041946,0.061540721569530714
191,-4.520518620808919,-3.0382742881774902,0.08711180090904236,0.06960030373348962
192,-4.531495147281223,-3.2328908443450928,0.0864991545677185,0.08186874548305553
193,-4.551800780826145,-3.295217990875244,0.08682499825954437,0.066989569892137
194,-4.557853539784749,-3.274648904800415,0.08681805431842804,0.06411478545510524
195,-4.573955588870579,-3.0108463764190674,0.08661321550607681,0.07364461556242254
196,-4.58378087149726,-3.3472514152526855,0.08680941164493561,0.09908589694159761
197,-4.587449232737224,-3.1536002159118652,0.08654683083295822,0.07045848269743363
198,-4.588918262057835,-3.214066505432129,0.08669727295637131,0.06982541271583396
199,-4.600485536787245,-3.4150421619415283,0.08552782982587814,0.0911650739747735
200,-4.611908753712972,-3.0565123558044434,0.08644266426563263,0.08654702765519696
201,-4.615030765533447,-3.3848154544830322,0.0861162319779396,0.0825911433098902
202,-4.6415695614284935,-3.386896848678589,0.08588097989559174,0.07787503986382806
203,-4.636095735761854,-3.3165781497955322,0.08552633225917816,0.09340744301895898
204,-4.6504034996032715,-3.2342779636383057,0.08541344106197357,0.0914981961441572
205,-4.659979608323839,-3.31355619430542,0.08582937717437744,0.08295142708625017
206,-4.648238129085964,-3.22756290435791,0.08565203845500946,0.08918566120050651
207,-4.6398887104458275,-3.4413673877716064,0.08494668453931808,0.1042968144886619
208,-4.665197213490804,-3.3164477348327637,0.08493626117706299,0.0996129231267635
209,-4.67211389541626,-3.3179306983947754,0.08540050685405731,0.09076966441747773
210,-4.6711961428324384,-3.3840699195861816,0.08509538322687149,0.0925763400854491
211,-4.69326565000746,-3.2643964290618896,0.0850958377122879,0.1069674493873458
212,-4.670577155219184,-3.211775302886963,0.0850178450345993,0.10264369061178716
213,-4.636614057752821,-3.4388935565948486,0.08519987016916275,0.10137862265803446
214,-4.691493723127577,-3.3568296432495117,0.08592665195465088,0.08733131941941874
215,-4.6548446549309626,-3.166943311691284,0.08519307523965836,0.10375090743961211
216,-4.644322024451362,-3.225048542022705,0.08491767197847366,0.10865670841049299
217,-4.647117879655626,-3.656937837600708,0.08444464206695557,0.10519115202609974
218,-4.699863168928358,-3.513312578201294,0.08456451445817947,0.10513853998126756
219,-4.721882979075114,-3.4048376083374023,0.08437969535589218,0.11521932310021152
220,-4.7322719362046985,-3.4302027225494385,0.08441821485757828,0.11665380684128625
221,-4.734097745683458,-3.270819902420044,0.0848509818315506,0.10520632264068698
222,-4.716747601826985,-3.6753480434417725,0.08392895758152008,0.1089282320570612
223,-4.719577312469482,-3.4971485137939453,0.08351128548383713,0.11746259223829757
224,-4.740076224009196,-3.3686234951019287,0.08371570706367493,0.11220930531867128
225,-4.727732605404324,-3.065201759338379,0.08502708375453949,0.10014080029596903
226,-4.682075235578749,-3.5780813694000244,0.08385809510946274,0.11381578002162572
227,-4.7355308002895775,-3.63379168510437,0.08358927816152573,0.13096039261742243
228,-4.732076962788899,-3.543349504470825,0.08360479027032852,0.12862630547918663
229,-4.755095693800184,-3.652585506439209,0.0840873271226883,0.10944476656356211
230,-4.717265923817952,-3.3689138889312744,0.08403164148330688,0.11593013116963634
231,-4.757617897457546,-3.571958065032959,0.08350405842065811,0.1392280146759595
232,-4.767145156860352,-3.3218729496002197,0.08380038291215897,0.1274916925308797
233,-4.779606289333767,-3.6097748279571533,0.08338327705860138,0.1235389416632029
234,-4.780817402733697,-3.505953788757324,0.08384867012500763,0.12488820430472242
235,-4.773489422268337,-3.239499092102051,0.08350294083356857,0.12289878934887832
236,-4.739139874776204,-3.419300079345703,0.08330616354942322,0.1262684435526581
237,-4.732367992401123,-3.3869056701660156,0.08366312831640244,0.12257247163496658
238,-4.698053889804417,-3.6935627460479736,0.08369365334510803,0.1265079041881272
239,-4.75158675511678,-3.605332136154175,0.08323739469051361,0.14662789716462704
240,-4.775897873772515,-3.851850748062134,0.08213809132575989,0.14539978438404932
241,-4.827972888946533,-3.353510618209839,0.08373692631721497,0.12384422744016083
242,-4.81455119450887,-3.779184103012085,0.08220486342906952,0.13237237449957637
243,-4.837065855662028,-3.4572455883026123,0.0826852023601532,0.14525071523607885
244,-4.82560231950548,-3.490570068359375,0.08214336633682251,0.14315454431249675
245,-4.856908957163493,-3.651076316833496,0.0825342983007431,0.13699038672575203
246,-4.842114024692112,-3.5206799507141113,0.08269323408603668,0.1331435057124112
247,-4.826626300811768,-3.2140791416168213,0.08319300413131714,0.15312053579800575
248,-4.8201770252651635,-3.616079330444336,0.0818699300289154,0.1505742032480921
249,-4.861622916327582,-3.7505133152008057,0.08199639618396759,0.1379896169438819
250,-4.872492260403103,-3.7201740741729736,0.0817655473947525,0.1426957127233023
251,-4.871338420444065,-3.4271934032440186,0.0825229063630104,0.15585360731844417
252,-4.825357278188069,-3.5603387355804443,0.0820188969373703,0.15802354955497944
253,-4.849104987250434,-3.643868923187256,0.08196511119604111,0.14511269486699077
254,-4.883428944481744,-3.8011271953582764,0.0814242959022522,0.14422625923575916
255,-4.862107965681288,-3.5690548419952393,0.08155608922243118,0.15638365651682853
256,-4.872829808129205,-3.492230176925659,0.08185388892889023,0.15397523370124358
257,-4.89027123981052,-3.8330934047698975,0.08126600086688995,0.14693197841515765
258,-4.9013495445251465,-3.7120089530944824,0.08160465210676193,0.14312677982711072
259,-4.895470513237847,-3.5936484336853027,0.08135709911584854,0.16791173999305295
260,-4.890857219696045,-3.5831923484802246,0.08111724257469177,0.15973515640629862
261,-4.904278755187988,-3.8203868865966797,0.08072046935558319,0.15009933303754003
262,-4.919438362121582,-3.974039077758789,0.08075427263975143,0.15136221690110394
263,-4.933815002441406,-3.5327537059783936,0.08103788644075394,0.160046460694645
264,-4.920895682440864,-3.8228697776794434,0.08028549700975418,0.16463979280235796
265,-4.930286354488796,-3.7264599800109863,0.08083292096853256,0.1517110013521338
266,-4.924200746748182,-3.7814364433288574,0.0808650478720665,0.15505919615207944
267,-4.931514369116889,-3.706141471862793,0.08003242313861847,0.1612089185465215
268,-4.933932357364231,-3.6981935501098633,0.08027947694063187,0.1657136517659844
269,-4.9297661781311035,-3.717019557952881,0.08038259297609329,0.15555403488298053
270,-4.944769700368245,-3.7775096893310547,0.08041232824325562,0.15909613837314174
271,-4.980601946512858,-3.7408173084259033,0.07996698468923569,0.1706768934081597
272,-4.976390202840169,-3.8131353855133057,0.07965567708015442,0.16796637647804386
273,-4.959223376380073,-3.8400871753692627,0.07988591492176056,0.15434620435489602
274,-4.992262946234809,-3.77339506149292,0.07977613806724548,0.15909776246894364
275,-4.969545788235134,-3.666142225265503,0.07992122322320938,0.17039936787693674
276,-4.956725650363499,-3.4829368591308594,0.08039895445108414,0.17261846097674072
277,-4.957047409481472,-3.987046003341675,0.07989846169948578,0.16626659426612614
278,-4.952416472964817,-3.9061598777770996,0.0793929323554039,0.16425538596153882
279,-4.973028288947211,-3.761227607727051,0.07988391071557999,0.18114790878606293
280,-4.94675874710083,-3.603050708770752,0.08004673570394516,0.17086193264839794
281,-4.978852113087972,-3.8026130199432373,0.07953683286905289,0.16333155305467478
282,-4.9864636527167425,-4.109574794769287,0.07854431867599487,0.16919883980450104
283,-4.99542596605089,-3.8092849254608154,0.07929439097642899,0.17768238767484534
284,-5.0052164395650225,-3.808560848236084,0.07890324294567108,0.176737994075007
285,-4.965522766113281,-3.4152798652648926,0.07941610366106033,0.15054570541402273
286,-4.968930509355333,-3.9237539768218994,0.07903117686510086,0.16847588582809556
287,-4.98489252726237,-3.8365025520324707,0.07885477691888809,0.1738882251272993
288,-5.00219382180108,-4.031586647033691,0.0781780555844307,0.18131016694010837
289,-5.022110197279188,-3.826009750366211,0.07853832840919495,0.15620210642905696
290,-5.009089893764919,-3.9041757583618164,0.07823357731103897,0.16293080464142096
291,-5.030790593889025,-4.0749311447143555,0.07767044007778168,0.17980451237347
292,-5.046977467007107,-4.0225043296813965,0.07770958542823792,0.1786260331084355
293,-5.044990009731716,-3.7622878551483154,0.07845783978700638,0.1583009236193399
294,-5.032984150780572,-4.136373519897461,0.07739568501710892,0.17177048213799656
295,-5.041460143195258,-3.828246831893921,0.07793973386287689,0.17606073703689568
296,-5.050816324022081,-3.997394323348999,0.07764915376901627,0.1950650143103184
297,-5.038615173763699,-3.886194944381714,0.0778793916106224,0.16126473329494692
298,-5.048688517676459,-3.923011064529419,0.07768523693084717,0.16388194120212232
299,-5.049879339006212,-4.013791084289551,0.07758161425590515,0.19394376899903068
300,-5.050419330596924,-4.075417995452881,0.07701505720615387,0.1868760481861058
301,-5.0814517339070635,-3.8644752502441406,0.07823743671178818,0.17139948772293281
302,-5.078268792894152,-4.051204204559326,0.07708194851875305,0.16353552394049628
303,-5.109568860795763,-3.749621629714966,0.07778478413820267,0.18915311222473732
304,-5.056325011783176,-4.1430888175964355,0.07622472941875458,0.1799043401616588
305,-5.1172261238098145,-3.890038013458252,0.0775785818696022,0.15849380162890883
306,-5.1166905826992455,-4.093890190124512,0.07652364671230316,0.16947824569013234
307,-5.122280385759142,-3.857434034347534,0.07670131325721741,0.18512559578200294
308,-5.120522075229221,-4.149204730987549,0.07619462162256241,0.19392815790029502
309,-5.127049922943115,-4.020991802215576,0.07672641426324844,0.15685560984750063
310,-5.125903394487169,-3.8757176399230957,0.07643880695104599,0.16661679439458751
311,-5.121197117699517,-3.9506030082702637,0.07632791996002197,0.1864654572777223
312,-5.098691569434272,-4.188556671142578,0.07567763328552246,0.1911884362127795
313,-5.0715053876241045,-4.2298455238342285,0.07574141025543213,0.17546568525877407
314,-5.127280288272434,-4.091326713562012,0.07607811689376831,0.1737092032568554
315,-5.002371046278212,-3.915708065032959,0.07560484856367111,0.16762436978422807
316,-5.011060502794054,-4.280519962310791,0.07517988234758377,0.18357510311058736
317,-5.1250392066107855,-4.005453586578369,0.0757620632648468,0.17026307996150955
318,-5.039112779829237,-3.884503126144409,0.07767290621995926,0.1516315346616483
319,-4.9915582868787975,-4.438823699951172,0.07508448511362076,0.18904154320473407
320,-5.047681596544054,-3.768223524093628,0.07887168228626251,0.2271935477902035
321,-4.743439939286974,-4.194796562194824,0.07546652853488922,0.1620505221706393
322,-5.035896990034315,-4.534751892089844,0.07430978119373322,0.18499419431394806
323,-5.00553396013048,-4.319749355316162,0.07493625581264496,0.188333876101302
324,-4.98350715637207,-4.451206684112549,0.07429313659667969,0.177330657073893
325,-5.113738324907091,-4.319289207458496,0.0734778642654419,0.17227902237072712
326,-5.128523879581028,-4.317506313323975,0.07301206886768341,0.17807408865159297
327,-5.21449417538113,-4.498032093048096,0.07296444475650787,0.18142251608205748
328,-4.674532598919338,-3.3618078231811523,0.0770743116736412,0.18575480156463112
329,-4.875505129496257,-4.588037490844727,0.07309243083000183,0.19400765437481915
330,-5.063988632626003,-4.604421138763428,0.07203967869281769,0.18640135497033386
331,-5.1000554826524525,-4.108150959014893,0.07289549708366394,0.15400605785898827
332,-5.146761311425103,-4.078863143920898,0.07235345989465714,0.17902656116608073
333,-5.2060741318596735,-4.386773586273193,0.07178176194429398,0.19290280640193794
334,-5.263167381286621,-4.1270833015441895,0.07208459824323654,0.14985375967596706
335,-5.2832093768649635,-4.339042663574219,0.0709206685423851,0.15400911463986905
336,-5.311471886105007,-4.40380859375,0.0702936053276062,0.17169867326221971
337,-5.333584891425239,-4.384003162384033,0.07021232694387436,0.17491953423351161
338,-5.34705744849311,-4.3079514503479,0.07046174257993698,0.15472524400140558
339,-5.351888444688585,-4.351820945739746,0.06999083608388901,0.15708044167692176
340,-5.348781002892388,-4.252747058868408,0.07025795429944992,0.17057120330381606
341,-5.340489864349365,-4.3452019691467285,0.06981554627418518,0.16794639890191335
342,-5.348837534586589,-4.355654716491699,0.06975393742322922,0.1499907421518073
343,-5.35627465777927,-4.318571090698242,0.06975863873958588,0.14506039218351124
344,-5.358638233608669,-4.297967433929443,0.06974425166845322,0.1686495308823641
345,-5.356819841596815,-4.375211238861084,0.06916877627372742,0.160483198223031
346,-5.363787862989637,-4.385748386383057,0.06936125457286835,0.14988366425568564
347,-5.363620281219482,-4.409531593322754,0.06894850730895996,0.1496636188274231
348,-5.378559960259332,-4.272451877593994,0.0692858174443245,0.16788420739307539
349,-5.363186783260769,-4.288959980010986,0.06911826878786087,0.16413319568538232
350,-5.361357688903809,-4.36153507232666,0.06866507977247238,0.13604572901699302
351,-5.387345155080159,-4.387404441833496,0.06828118115663528,0.14248887326448936
352,-5.384425852033827,-4.402625560760498,0.06839806586503983,0.15604297280493795
353,-5.385598606533474,-4.439882755279541,0.06803356856107712,0.15549382016754754
354,-5.393728415171306,-4.409510612487793,0.06813224405050278,0.13732167468880463
355,-5.3887912432352705,-4.471657752990723,0.06773287802934647,0.1333172862164193
356,-5.406901253594293,-4.475107669830322,0.06754481047391891,0.15539429345827246
